t,E,M,x,y,r,phi
1.01286e+12,2.7378,2.65922,-6.71746e+07,2.30983e+07,7.10349e+07,2.8104
1.01289e+12,2.73787,2.6593,-6.71762e+07,2.30947e+07,7.10352e+07,2.81046
1.01292e+12,2.73793,2.65937,-6.71777e+07,2.30911e+07,7.10355e+07,2.81051
1.01295e+12,2.738,2.65945,-6.71793e+07,2.30875e+07,7.10359e+07,2.81057
1.01298e+12,2.73806,2.65953,-6.71809e+07,2.30839e+07,7.10362e+07,2.81062
1.01301e+12,2.73813,2.65961,-6.71825e+07,2.30803e+07,7.10365e+07,2.81068
1.01304e+12,2.7382,2.65969,-6.7184e+07,2.30767e+07,7.10368e+07,2.81073
1.01307e+12,2.73826,2.65977,-6.71856e+07,2.30731e+07,7.10371e+07,2.81079
1.0131e+12,2.73833,2.65985,-6.71872e+07,2.30695e+07,7.10374e+07,2.81084
1.01313e+12,2.7384,2.65993,-6.71887e+07,2.30659e+07,7.10377e+07,2.8109
1.01316e+12,2.73846,2.66,-6.71903e+07,2.30623e+07,7.10381e+07,2.81095
1.01319e+12,2.73853,2.66008,-6.71919e+07,2.30587e+07,7.10384e+07,2.81101
1.01322e+12,2.7386,2.66016,-6.71934e+07,2.30551e+07,7.10387e+07,2.81106
1.01325e+12,2.73866,2.66024,-6.7195e+07,2.30515e+07,7.1039e+07,2.81112
1.01328e+12,2.73873,2.66032,-6.71965e+07,2.30479e+07,7.10393e+07,2.81117
1.01331e+12,2.7388,2.6604,-6.71981e+07,2.30443e+07,7.10396e+07,2.81123
1.01334e+12,2.73886,2.66048,-6.71997e+07,2.30407e+07,7.10399e+07,2.81128
1.01337e+12,2.73893,2.66056,-6.72012e+07,2.30371e+07,7.10402e+07,2.81134
1.0134e+12,2.739,2.66063,-6.72028e+07,2.30336e+07,7.10406e+07,2.81139
1.01343e+12,2.73906,2.66071,-6.72044e+07,2.303e+07,7.10409e+07,2.81145
1.01346e+12,2.73913,2.66079,-6.72059e+07,2.30264e+07,7.10412e+07,2.8115
1.01349e+12,2.7392,2.66087,-6.72075e+07,2.30228e+07,7.10415e+07,2.81156
1.01352e+12,2.73926,2.66095,-6.72091e+07,2.30192e+07,7.10418e+07,2.81161
1.01355e+12,2.73933,2.66103,-6.72106e+07,2.30156e+07,7.10421e+07,2.81167
1.01358e+12,2.7394,2.66111,-6.72122e+07,2.3012e+07,7.10424e+07,2.81172
1.01361e+12,2.73946,2.66119,-6.72137e+07,2.30084e+07,7.10427e+07,2.81178
1.01364e+12,2.73953,2.66126,-6.72153e+07,2.30048e+07,7.10431e+07,2.81183
1.01367e+12,2.73959,2.66134,-6.72169e+07,2.30012e+07,7.10434e+07,2.81189
1.0137e+12,2.73966,2.66142,-6.72184e+07,2.29976e+07,7.10437e+07,2.81194
1.01373e+12,2.73973,2.6615,-6.722e+07,2.2994e+07,7.1044e+07,2.812
1.01376e+12,2.73979,2.66158,-6.72216e+07,2.29904e+07,7.10443e+07,2.81205
1.01379e+12,2.73986,2.66166,-6.72231e+07,2.29868e+07,7.10446e+07,2.81211
1.01382e+12,2.73993,2.66174,-6.72247e+07,2.29832e+07,7.10449e+07,2.81216
1.01385e+12,2.73999,2.66182,-6.72262e+07,2.29796e+07,7.10452e+07,2.81222
1.01388e+12,2.74006,2.66189,-6.72278e+07,2.2976e+07,7.10456e+07,2.81227
1.01391e+12,2.74013,2.66197,-6.72294e+07,2.29724e+07,7.10459e+07,2.81233
1.01394e+12,2.74019,2.66205,-6.72309e+07,2.29688e+07,7.10462e+07,2.81238
1.01397e+12,2.74026,2.66213,-6.72325e+07,2.29652e+07,7.10465e+07,2.81244
1.014e+12,2.74033,2.66221,-6.7234e+07,2.29616e+07,7.10468e+07,2.81249
1.01403e+12,2.74039,2.66229,-6.72356e+07,2.2958e+07,7.10471e+07,2.81255
1.01406e+12,2.74046,2.66237,-6.72371e+07,2.29544e+07,7.10474e+07,2.8126
1.01409e+12,2.74053,2.66245,-6.72387e+07,2.29508e+07,7.10477e+07,2.81266
1.01412e+12,2.74059,2.66252,-6.72403e+07,2.29472e+07,7.10481e+07,2.81272
1.01415e+12,2.74066,2.6626,-6.72418e+07,2.29436e+07,7.10484e+07,2.81277
1.01418e+12,2.74073,2.66268,-6.72434e+07,2.294e+07,7.10487e+07,2.81283
1.01421e+12,2.74079,2.66276,-6.72449e+07,2.29364e+07,7.1049e+07,2.81288
1.01424e+12,2.74086,2.66284,-6.72465e+07,2.29328e+07,7.10493e+07,2.81294
1.01427e+12,2.74093,2.66292,-6.7248e+07,2.29292e+07,7.10496e+07,2.81299
1.0143e+12,2.74099,2.663,-6.72496e+07,2.29256e+07,7.10499e+07,2.81305
1.01433e+12,2.74106,2.66308,-6.72512e+07,2.2922e+07,7.10502e+07,2.8131
1.01436e+12,2.74112,2.66315,-6.72527e+07,2.29184e+07,7.10505e+07,2.81316
1.01439e+12,2.74119,2.66323,-6.72543e+07,2.29148e+07,7.10509e+07,2.81321
1.01442e+12,2.74126,2.66331,-6.72558e+07,2.29112e+07,7.10512e+07,2.81327
1.01445e+12,2.74132,2.66339,-6.72574e+07,2.29076e+07,7.10515e+07,2.81332
1.01448e+12,2.74139,2.66347,-6.72589e+07,2.2904e+07,7.10518e+07,2.81338
1.01451e+12,2.74146,2.66355,-6.72605e+07,2.29004e+07,7.10521e+07,2.81343
1.01454e+12,2.74152,2.66363,-6.7262e+07,2.28968e+07,7.10524e+07,2.81349
1.01457e+12,2.74159,2.66371,-6.72636e+07,2.28932e+07,7.10527e+07,2.81354
1.0146e+12,2.74166,2.66378,-6.72652e+07,2.28896e+07,7.1053e+07,2.8136
1.01463e+12,2.74172,2.66386,-6.72667e+07,2.2886e+07,7.10533e+07,2.81365
1.01466e+12,2.74179,2.66394,-6.72683e+07,2.28824e+07,7.10537e+07,2.81371
1.01469e+12,2.74186,2.66402,-6.72698e+07,2.28788e+07,7.1054e+07,2.81376
1.01472e+12,2.74192,2.6641,-6.72714e+07,2.28752e+07,7.10543e+07,2.81382
1.01475e+12,2.74199,2.66418,-6.72729e+07,2.28716e+07,7.10546e+07,2.81387
1.01478e+12,2.74206,2.66426,-6.72745e+07,2.28679e+07,7.10549e+07,2.81393
1.01481e+12,2.74212,2.66434,-6.7276e+07,2.28643e+07,7.10552e+07,2.81398
1.01484e+12,2.74219,2.66441,-6.72776e+07,2.28607e+07,7.10555e+07,2.81404
1.01487e+12,2.74226,2.66449,-6.72791e+07,2.28571e+07,7.10558e+07,2.81409
1.0149e+12,2.74232,2.66457,-6.72807e+07,2.28535e+07,7.10561e+07,2.81415
1.01493e+12,2.74239,2.66465,-6.72822e+07,2.28499e+07,7.10564e+07,2.8142
1.01496e+12,2.74245,2.66473,-6.72838e+07,2.28463e+07,7.10568e+07,2.81426
1.01499e+12,2.74252,2.66481,-6.72853e+07,2.28427e+07,7.10571e+07,2.81431
1.01502e+12,2.74259,2.66489,-6.72869e+07,2.28391e+07,7.10574e+07,2.81437
1.01505e+12,2.74265,2.66497,-6.72884e+07,2.28355e+07,7.10577e+07,2.81442
1.01508e+12,2.74272,2.66505,-6.729e+07,2.28319e+07,7.1058e+07,2.81448
1.01511e+12,2.74279,2.66512,-6.72915e+07,2.28283e+07,7.10583e+07,2.81453
1.01514e+12,2.74285,2.6652,-6.72931e+07,2.28247e+07,7.10586e+07,2.81459
1.01517e+12,2.74292,2.66528,-6.72946e+07,2.28211e+07,7.10589e+07,2.81464
1.0152e+12,2.74299,2.66536,-6.72962e+07,2.28175e+07,7.10592e+07,2.8147
1.01523e+12,2.74305,2.66544,-6.72977e+07,2.28139e+07,7.10595e+07,2.81475
1.01526e+12,2.74312,2.66552,-6.72993e+07,2.28103e+07,7.10599e+07,2.81481
1.01529e+12,2.74319,2.6656,-6.73008e+07,2.28067e+07,7.10602e+07,2.81486
1.01532e+12,2.74325,2.66568,-6.73024e+07,2.28031e+07,7.10605e+07,2.81492
1.01535e+12,2.74332,2.66575,-6.73039e+07,2.27995e+07,7.10608e+07,2.81497
1.01538e+12,2.74339,2.66583,-6.73055e+07,2.27959e+07,7.10611e+07,2.81503
1.01541e+12,2.74345,2.66591,-6.7307e+07,2.27923e+07,7.10614e+07,2.81508
1.01544e+12,2.74352,2.66599,-6.73086e+07,2.27887e+07,7.10617e+07,2.81514
1.01547e+12,2.74359,2.66607,-6.73101e+07,2.27851e+07,7.1062e+07,2.81519
1.0155e+12,2.74365,2.66615,-6.73117e+07,2.27815e+07,7.10623e+07,2.81525
1.01553e+12,2.74372,2.66623,-6.73132e+07,2.27779e+07,7.10626e+07,2.8153
1.01556e+12,2.74378,2.66631,-6.73147e+07,2.27743e+07,7.10629e+07,2.81536
1.01559e+12,2.74385,2.66638,-6.73163e+07,2.27707e+07,7.10633e+07,2.81541
1.01562e+12,2.74392,2.66646,-6.73178e+07,2.27671e+07,7.10636e+07,2.81547
1.01565e+12,2.74398,2.66654,-6.73194e+07,2.27635e+07,7.10639e+07,2.81552
1.01568e+12,2.74405,2.66662,-6.73209e+07,2.27599e+07,7.10642e+07,2.81558
1.01571e+12,2.74412,2.6667,-6.73225e+07,2.27562e+07,7.10645e+07,2.81563
1.01574e+12,2.74418,2.66678,-6.7324e+07,2.27526e+07,7.10648e+07,2.81569
1.01577e+12,2.74425,2.66686,-6.73256e+07,2.2749e+07,7.10651e+07,2.81574
1.0158e+12,2.74432,2.66694,-6.73271e+07,2.27454e+07,7.10654e+07,2.8158
1.01583e+12,2.74438,2.66701,-6.73287e+07,2.27418e+07,7.10657e+07,2.81585
1.01586e+12,2.74445,2.66709,-6.73302e+07,2.27382e+07,7.1066e+07,2.81591
1.01589e+12,2.74452,2.66717,-6.73317e+07,2.27346e+07,7.10663e+07,2.81596
1.01592e+12,2.74458,2.66725,-6.73333e+07,2.2731e+07,7.10667e+07,2.81602
1.01595e+12,2.74465,2.66733,-6.73348e+07,2.27274e+07,7.1067e+07,2.81607
1.01598e+12,2.74472,2.66741,-6.73364e+07,2.27238e+07,7.10673e+07,2.81613
1.01601e+12,2.74478,2.66749,-6.73379e+07,2.27202e+07,7.10676e+07,2.81618
1.01604e+12,2.74485,2.66757,-6.73394e+07,2.27166e+07,7.10679e+07,2.81624
1.01607e+12,2.74492,2.66764,-6.7341e+07,2.2713e+07,7.10682e+07,2.81629
1.0161e+12,2.74498,2.66772,-6.73425e+07,2.27094e+07,7.10685e+07,2.81635
1.01613e+12,2.74505,2.6678,-6.73441e+07,2.27058e+07,7.10688e+07,2.8164
1.01616e+12,2.74511,2.66788,-6.73456e+07,2.27022e+07,7.10691e+07,2.81646
1.01619e+12,2.74518,2.66796,-6.73472e+07,2.26986e+07,7.10694e+07,2.81651
1.01622e+12,2.74525,2.66804,-6.73487e+07,2.2695e+07,7.10697e+07,2.81657
1.01625e+12,2.74531,2.66812,-6.73502e+07,2.26913e+07,7.107e+07,2.81662
1.01628e+12,2.74538,2.6682,-6.73518e+07,2.26877e+07,7.10704e+07,2.81668
1.01631e+12,2.74545,2.66827,-6.73533e+07,2.26841e+07,7.10707e+07,2.81673
1.01634e+12,2.74551,2.66835,-6.73549e+07,2.26805e+07,7.1071e+07,2.81679
1.01637e+12,2.74558,2.66843,-6.73564e+07,2.26769e+07,7.10713e+07,2.81684
1.0164e+12,2.74565,2.66851,-6.73579e+07,2.26733e+07,7.10716e+07,2.8169
1.01643e+12,2.74571,2.66859,-6.73595e+07,2.26697e+07,7.10719e+07,2.81695
1.01646e+12,2.74578,2.66867,-6.7361e+07,2.26661e+07,7.10722e+07,2.81701
1.01649e+12,2.74585,2.66875,-6.73625e+07,2.26625e+07,7.10725e+07,2.81706
1.01652e+12,2.74591,2.66883,-6.73641e+07,2.26589e+07,7.10728e+07,2.81712
1.01655e+12,2.74598,2.6689,-6.73656e+07,2.26553e+07,7.10731e+07,2.81717
1.01658e+12,2.74605,2.66898,-6.73672e+07,2.26517e+07,7.10734e+07,2.81723
1.01661e+12,2.74611,2.66906,-6.73687e+07,2.26481e+07,7.10737e+07,2.81728
1.01664e+12,2.74618,2.66914,-6.73702e+07,2.26445e+07,7.1074e+07,2.81734
1.01667e+12,2.74625,2.66922,-6.73718e+07,2.26409e+07,7.10744e+07,2.81739
1.0167e+12,2.74631,2.6693,-6.73733e+07,2.26372e+07,7.10747e+07,2.81745
1.01673e+12,2.74638,2.66938,-6.73748e+07,2.26336e+07,7.1075e+07,2.8175
1.01676e+12,2.74644,2.66946,-6.73764e+07,2.263e+07,7.10753e+07,2.81756
1.01679e+12,2.74651,2.66953,-6.73779e+07,2.26264e+07,7.10756e+07,2.81761
1.01682e+12,2.74658,2.66961,-6.73795e+07,2.26228e+07,7.10759e+07,2.81767
1.01685e+12,2.74664,2.66969,-6.7381e+07,2.26192e+07,7.10762e+07,2.81772
1.01688e+12,2.74671,2.66977,-6.73825e+07,2.26156e+07,7.10765e+07,2.81778
1.01691e+12,2.74678,2.66985,-6.73841e+07,2.2612e+07,7.10768e+07,2.81783
1.01694e+12,2.74684,2.66993,-6.73856e+07,2.26084e+07,7.10771e+07,2.81789
1.01697e+12,2.74691,2.67001,-6.73871e+07,2.26048e+07,7.10774e+07,2.81794
1.017e+12,2.74698,2.67009,-6.73887e+07,2.26012e+07,7.10777e+07,2.818
1.01703e+12,2.74704,2.67016,-6.73902e+07,2.25976e+07,7.1078e+07,2.81805
1.01706e+12,2.74711,2.67024,-6.73917e+07,2.2594e+07,7.10783e+07,2.81811
1.01709e+12,2.74718,2.67032,-6.73933e+07,2.25903e+07,7.10787e+07,2.81816
1.01712e+12,2.74724,2.6704,-6.73948e+07,2.25867e+07,7.1079e+07,2.81822
1.01715e+12,2.74731,2.67048,-6.73963e+07,2.25831e+07,7.10793e+07,2.81827
1.01718e+12,2.74738,2.67056,-6.73979e+07,2.25795e+07,7.10796e+07,2.81833
1.01721e+12,2.74744,2.67064,-6.73994e+07,2.25759e+07,7.10799e+07,2.81838
1.01724e+12,2.74751,2.67072,-6.74009e+07,2.25723e+07,7.10802e+07,2.81844
1.01727e+12,2.74758,2.67079,-6.74024e+07,2.25687e+07,7.10805e+07,2.81849
1.0173e+12,2.74764,2.67087,-6.7404e+07,2.25651e+07,7.10808e+07,2.81855
1.01733e+12,2.74771,2.67095,-6.74055e+07,2.25615e+07,7.10811e+07,2.8186
1.01736e+12,2.74777,2.67103,-6.7407e+07,2.25579e+07,7.10814e+07,2.81866
1.01739e+12,2.74784,2.67111,-6.74086e+07,2.25543e+07,7.10817e+07,2.81871
1.01742e+12,2.74791,2.67119,-6.74101e+07,2.25506e+07,7.1082e+07,2.81877
1.01745e+12,2.74797,2.67127,-6.74116e+07,2.2547e+07,7.10823e+07,2.81882
1.01748e+12,2.74804,2.67135,-6.74132e+07,2.25434e+07,7.10826e+07,2.81888
1.01751e+12,2.74811,2.67142,-6.74147e+07,2.25398e+07,7.10829e+07,2.81893
1.01754e+12,2.74817,2.6715,-6.74162e+07,2.25362e+07,7.10832e+07,2.81899
1.01757e+12,2.74824,2.67158,-6.74178e+07,2.25326e+07,7.10836e+07,2.81904
1.0176e+12,2.74831,2.67166,-6.74193e+07,2.2529e+07,7.10839e+07,2.8191
1.01763e+12,2.74837,2.67174,-6.74208e+07,2.25254e+07,7.10842e+07,2.81915
1.01766e+12,2.74844,2.67182,-6.74223e+07,2.25218e+07,7.10845e+07,2.81921
1.01769e+12,2.74851,2.6719,-6.74239e+07,2.25182e+07,7.10848e+07,2.81926
1.01772e+12,2.74857,2.67198,-6.74254e+07,2.25145e+07,7.10851e+07,2.81932
1.01775e+12,2.74864,2.67206,-6.74269e+07,2.25109e+07,7.10854e+07,2.81937
1.01778e+12,2.74871,2.67213,-6.74284e+07,2.25073e+07,7.10857e+07,2.81943
1.01781e+12,2.74877,2.67221,-6.743e+07,2.25037e+07,7.1086e+07,2.81948
1.01784e+12,2.74884,2.67229,-6.74315e+07,2.25001e+07,7.10863e+07,2.81954
1.01787e+12,2.7489,2.67237,-6.7433e+07,2.24965e+07,7.10866e+07,2.81959
1.0179e+12,2.74897,2.67245,-6.74346e+07,2.24929e+07,7.10869e+07,2.81965
1.01793e+12,2.74904,2.67253,-6.74361e+07,2.24893e+07,7.10872e+07,2.8197
1.01796e+12,2.7491,2.67261,-6.74376e+07,2.24857e+07,7.10875e+07,2.81976
1.01799e+12,2.74917,2.67269,-6.74391e+07,2.2482e+07,7.10878e+07,2.81981
1.01802e+12,2.74924,2.67276,-6.74407e+07,2.24784e+07,7.10881e+07,2.81987
1.01805e+12,2.7493,2.67284,-6.74422e+07,2.24748e+07,7.10884e+07,2.81992
1.01808e+12,2.74937,2.67292,-6.74437e+07,2.24712e+07,7.10887e+07,2.81998
1.01811e+12,2.74944,2.673,-6.74452e+07,2.24676e+07,7.1089e+07,2.82003
1.01814e+12,2.7495,2.67308,-6.74468e+07,2.2464e+07,7.10894e+07,2.82009
1.01817e+12,2.74957,2.67316,-6.74483e+07,2.24604e+07,7.10897e+07,2.82014
1.0182e+12,2.74964,2.67324,-6.74498e+07,2.24568e+07,7.109e+07,2.8202
1.01823e+12,2.7497,2.67332,-6.74513e+07,2.24532e+07,7.10903e+07,2.82025
1.01826e+12,2.74977,2.67339,-6.74529e+07,2.24495e+07,7.10906e+07,2.82031
1.01829e+12,2.74984,2.67347,-6.74544e+07,2.24459e+07,7.10909e+07,2.82036
1.01832e+12,2.7499,2.67355,-6.74559e+07,2.24423e+07,7.10912e+07,2.82042
1.01835e+12,2.74997,2.67363,-6.74574e+07,2.24387e+07,7.10915e+07,2.82047
1.01838e+12,2.75003,2.67371,-6.74589e+07,2.24351e+07,7.10918e+07,2.82053
1.01841e+12,2.7501,2.67379,-6.74605e+07,2.24315e+07,7.10921e+07,2.82058
1.01844e+12,2.75017,2.67387,-6.7462e+07,2.24279e+07,7.10924e+07,2.82064
1.01847e+12,2.75023,2.67395,-6.74635e+07,2.24243e+07,7.10927e+07,2.82069
1.0185e+12,2.7503,2.67402,-6.7465e+07,2.24206e+07,7.1093e+07,2.82075
1.01853e+12,2.75037,2.6741,-6.74665e+07,2.2417e+07,7.10933e+07,2.8208
1.01856e+12,2.75043,2.67418,-6.74681e+07,2.24134e+07,7.10936e+07,2.82086
1.01859e+12,2.7505,2.67426,-6.74696e+07,2.24098e+07,7.10939e+07,2.82091
1.01862e+12,2.75057,2.67434,-6.74711e+07,2.24062e+07,7.10942e+07,2.82097
1.01865e+12,2.75063,2.67442,-6.74726e+07,2.24026e+07,7.10945e+07,2.82102
1.01868e+12,2.7507,2.6745,-6.74741e+07,2.2399e+07,7.10948e+07,2.82108
1.01871e+12,2.75077,2.67458,-6.74757e+07,2.23954e+07,7.10951e+07,2.82113
1.01874e+12,2.75083,2.67465,-6.74772e+07,2.23917e+07,7.10954e+07,2.82119
1.01877e+12,2.7509,2.67473,-6.74787e+07,2.23881e+07,7.10957e+07,2.82124
1.0188e+12,2.75097,2.67481,-6.74802e+07,2.23845e+07,7.1096e+07,2.8213
1.01883e+12,2.75103,2.67489,-6.74817e+07,2.23809e+07,7.10963e+07,2.82135
1.01886e+12,2.7511,2.67497,-6.74833e+07,2.23773e+07,7.10967e+07,2.8214
1.01889e+12,2.75116,2.67505,-6.74848e+07,2.23737e+07,7.1097e+07,2.82146
1.01892e+12,2.75123,2.67513,-6.74863e+07,2.23701e+07,7.10973e+07,2.82151
1.01895e+12,2.7513,2.67521,-6.74878e+07,2.23665e+07,7.10976e+07,2.82157
1.01898e+12,2.75136,2.67528,-6.74893e+07,2.23628e+07,7.10979e+07,2.82162
1.01901e+12,2.75143,2.67536,-6.74908e+07,2.23592e+07,7.10982e+07,2.82168
1.01904e+12,2.7515,2.67544,-6.74924e+07,2.23556e+07,7.10985e+07,2.82173
1.01907e+12,2.75156,2.67552,-6.74939e+07,2.2352e+07,7.10988e+07,2.82179
1.0191e+12,2.75163,2.6756,-6.74954e+07,2.23484e+07,7.10991e+07,2.82184
1.01913e+12,2.7517,2.67568,-6.74969e+07,2.23448e+07,7.10994e+07,2.8219
1.01916e+12,2.75176,2.67576,-6.74984e+07,2.23412e+07,7.10997e+07,2.82195
1.01919e+12,2.75183,2.67584,-6.74999e+07,2.23375e+07,7.11e+07,2.82201
1.01922e+12,2.7519,2.67591,-6.75015e+07,2.23339e+07,7.11003e+07,2.82206
1.01925e+12,2.75196,2.67599,-6.7503e+07,2.23303e+07,7.11006e+07,2.82212
1.01928e+12,2.75203,2.67607,-6.75045e+07,2.23267e+07,7.11009e+07,2.82217
1.01931e+12,2.7521,2.67615,-6.7506e+07,2.23231e+07,7.11012e+07,2.82223
1.01934e+12,2.75216,2.67623,-6.75075e+07,2.23195e+07,7.11015e+07,2.82228
1.01937e+12,2.75223,2.67631,-6.7509e+07,2.23159e+07,7.11018e+07,2.82234
1.0194e+12,2.75229,2.67639,-6.75105e+07,2.23122e+07,7.11021e+07,2.82239
1.01943e+12,2.75236,2.67647,-6.75121e+07,2.23086e+07,7.11024e+07,2.82245
1.01946e+12,2.75243,2.67654,-6.75136e+07,2.2305e+07,7.11027e+07,2.8225
1.01949e+12,2.75249,2.67662,-6.75151e+07,2.23014e+07,7.1103e+07,2.82256
1.01952e+12,2.75256,2.6767,-6.75166e+07,2.22978e+07,7.11033e+07,2.82261
1.01955e+12,2.75263,2.67678,-6.75181e+07,2.22942e+07,7.11036e+07,2.82267
1.01958e+12,2.75269,2.67686,-6.75196e+07,2.22905e+07,7.11039e+07,2.82272
1.01961e+12,2.75276,2.67694,-6.75211e+07,2.22869e+07,7.11042e+07,2.82278
1.01964e+12,2.75283,2.67702,-6.75226e+07,2.22833e+07,7.11045e+07,2.82283
1.01967e+12,2.75289,2.6771,-6.75242e+07,2.22797e+07,7.11048e+07,2.82289
1.0197e+12,2.75296,2.67717,-6.75257e+07,2.22761e+07,7.11051e+07,2.82294
1.01973e+12,2.75303,2.67725,-6.75272e+07,2.22725e+07,7.11054e+07,2.823
1.01976e+12,2.75309,2.67733,-6.75287e+07,2.22689e+07,7.11057e+07,2.82305
1.01979e+12,2.75316,2.67741,-6.75302e+07,2.22652e+07,7.1106e+07,2.82311
1.01982e+12,2.75323,2.67749,-6.75317e+07,2.22616e+07,7.11063e+07,2.82316
1.01985e+12,2.75329,2.67757,-6.75332e+07,2.2258e+07,7.11066e+07,2.82322
1.01988e+12,2.75336,2.67765,-6.75347e+07,2.22544e+07,7.11069e+07,2.82327
1.01991e+12,2.75342,2.67773,-6.75362e+07,2.22508e+07,7.11072e+07,2.82333
1.01994e+12,2.75349,2.6778,-6.75378e+07,2.22472e+07,7.11076e+07,2.82338
1.01997e+12,2.75356,2.67788,-6.75393e+07,2.22435e+07,7.11079e+07,2.82344
1.02e+12,2.75362,2.67796,-6.75408e+07,2.22399e+07,7.11082e+07,2.82349
1.02003e+12,2.75369,2.67804,-6.75423e+07,2.22363e+07,7.11085e+07,2.82355
1.02006e+12,2.75376,2.67812,-6.75438e+07,2.22327e+07,7.11088e+07,2.8236
1.02009e+12,2.75382,2.6782,-6.75453e+07,2.22291e+07,7.11091e+07,2.82366
1.02012e+12,2.75389,2.67828,-6.75468e+07,2.22255e+07,7.11094e+07,2.82371
1.02015e+12,2.75396,2.67836,-6.75483e+07,2.22218e+07,7.11097e+07,2.82377
1.02018e+12,2.75402,2.67843,-6.75498e+07,2.22182e+07,7.111e+07,2.82382
1.02021e+12,2.75409,2.67851,-6.75513e+07,2.22146e+07,7.11103e+07,2.82388
1.02024e+12,2.75416,2.67859,-6.75528e+07,2.2211e+07,7.11106e+07,2.82393
1.02027e+12,2.75422,2.67867,-6.75543e+07,2.22074e+07,7.11109e+07,2.82399
1.0203e+12,2.75429,2.67875,-6.75558e+07,2.22038e+07,7.11112e+07,2.82404
1.02033e+12,2.75436,2.67883,-6.75573e+07,2.22001e+07,7.11115e+07,2.8241
1.02036e+12,2.75442,2.67891,-6.75589e+07,2.21965e+07,7.11118e+07,2.82415
1.02039e+12,2.75449,2.67899,-6.75604e+07,2.21929e+07,7.11121e+07,2.82421
1.02042e+12,2.75455,2.67907,-6.75619e+07,2.21893e+07,7.11124e+07,2.82426
1.02045e+12,2.75462,2.67914,-6.75634e+07,2.21857e+07,7.11127e+07,2.82432
1.02048e+12,2.75469,2.67922,-6.75649e+07,2.2182e+07,7.1113e+07,2.82437
1.02051e+12,2.75475,2.6793,-6.75664e+07,2.21784e+07,7.11133e+07,2.82443
1.02054e+12,2.75482,2.67938,-6.75679e+07,2.21748e+07,7.11136e+07,2.82448
1.02057e+12,2.75489,2.67946,-6.75694e+07,2.21712e+07,7.11139e+07,2.82454
1.0206e+12,2.75495,2.67954,-6.75709e+07,2.21676e+07,7.11142e+07,2.82459
1.02063e+12,2.75502,2.67962,-6.75724e+07,2.2164e+07,7.11145e+07,2.82465
1.02066e+12,2.75509,2.6797,-6.75739e+07,2.21603e+07,7.11148e+07,2.8247
1.02069e+12,2.75515,2.67977,-6.75754e+07,2.21567e+07,7.11151e+07,2.82476
1.02072e+12,2.75522,2.67985,-6.75769e+07,2.21531e+07,7.11154e+07,2.82481
1.02075e+12,2.75529,2.67993,-6.75784e+07,2.21495e+07,7.11157e+07,2.82487
1.02078e+12,2.75535,2.68001,-6.75799e+07,2.21459e+07,7.1116e+07,2.82492
1.02081e+12,2.75542,2.68009,-6.75814e+07,2.21422e+07,7.11163e+07,2.82498
1.02084e+12,2.75548,2.68017,-6.75829e+07,2.21386e+07,7.11166e+07,2.82503
1.02087e+12,2.75555,2.68025,-6.75844e+07,2.2135e+07,7.11169e+07,2.82509
1.0209e+12,2.75562,2.68033,-6.75859e+07,2.21314e+07,7.11172e+07,2.82514
1.02093e+12,2.75568,2.6804,-6.75874e+07,2.21278e+07,7.11175e+07,2.8252
1.02096e+12,2.75575,2.68048,-6.75889e+07,2.21241e+07,7.11178e+07,2.82525
1.02099e+12,2.75582,2.68056,-6.75904e+07,2.21205e+07,7.11181e+07,2.82531
1.02102e+12,2.75588,2.68064,-6.75919e+07,2.21169e+07,7.11184e+07,2.82536
1.02105e+12,2.75595,2.68072,-6.75934e+07,2.21133e+07,7.11187e+07,2.82542
1.02108e+12,2.75602,2.6808,-6.75949e+07,2.21097e+07,7.1119e+07,2.82547
1.02111e+12,2.75608,2.68088,-6.75964e+07,2.2106e+07,7.11193e+07,2.82553
1.02114e+12,2.75615,2.68096,-6.75979e+07,2.21024e+07,7.11196e+07,2.82558
1.02117e+12,2.75622,2.68103,-6.75994e+07,2.20988e+07,7.11199e+07,2.82564
1.0212e+12,2.75628,2.68111,-6.76009e+07,2.20952e+07,7.11202e+07,2.82569
1.02123e+12,2.75635,2.68119,-6.76024e+07,2.20916e+07,7.11205e+07,2.82575
1.02126e+12,2.75642,2.68127,-6.76039e+07,2.2088e+07,7.11208e+07,2.8258
1.02129e+12,2.75648,2.68135,-6.76054e+07,2.20843e+07,7.11211e+07,2.82586
1.02132e+12,2.75655,2.68143,-6.76069e+07,2.20807e+07,7.11214e+07,2.82591
1.02135e+12,2.75661,2.68151,-6.76084e+07,2.20771e+07,7.11217e+07,2.82597
1.02138e+12,2.75668,2.68159,-6.76099e+07,2.20735e+07,7.1122e+07,2.82602
1.02141e+12,2.75675,2.68166,-6.76114e+07,2.20698e+07,7.11223e+07,2.82608
1.02144e+12,2.75681,2.68174,-6.76129e+07,2.20662e+07,7.11226e+07,2.82613
1.02147e+12,2.75688,2.68182,-6.76144e+07,2.20626e+07,7.11229e+07,2.82618
1.0215e+12,2.75695,2.6819,-6.76159e+07,2.2059e+07,7.11232e+07,2.82624
1.02153e+12,2.75701,2.68198,-6.76174e+07,2.20554e+07,7.11235e+07,2.82629
1.02156e+12,2.75708,2.68206,-6.76189e+07,2.20517e+07,7.11238e+07,2.82635
